Measurement,Unit,Latitude,Longitude,Date,Oceans,Regions,SubRegions,Sampling Method,Density Class
0.0,pieces/m3,26.22,-78.2,1995-01-28,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,15.9,-73.0,1998-12-20,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,19.44,-69.28,2000-03-03,Atlantic Ocean,,,Neuston net,Very Low
0.00216,pieces/m3,18.34,-64.09,2001-05-01,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,16.1,-62.23,1997-12-07,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,14.5,-54.8167,2014-12-10,Atlantic Ocean,,,Grab sample,Very Low
0.0048,pieces/m3,12.49,-61.51,1998-11-14,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,19.46,-80.24,2008-04-25,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.01,pieces/m3,12.478,-87.261,2014-12-04,Pacific Ocean,,,Grab sample,Medium
0.00864,pieces/m3,11.98,-68.22,1992-12-21,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,15.02,-64.08,1998-12-04,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,15.1,-61.98,1989-12-06,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00288,pieces/m3,15.2,-63.35,1994-12-04,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
4.16,pieces/m3,39.497,20.126,2014-10-13,Atlantic Ocean,Mediterranean Sea,Ionian Sea,Manta net,High
9.402886,pieces/m3,42.8428,10.2831,2010-07-15,Atlantic Ocean,Mediterranean Sea,Tyrrhenian Sea,Neuston net,High
0.0,pieces/m3,4.41,-145.74,2010-12-04,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,19.73,-146.63,2011-07-07,Pacific Ocean,,,Neuston net,Very Low
0.892728,pieces/m3,24.37,-147.78,2010-10-15,Pacific Ocean,,,Neuston net,Medium
0.0,pieces/m3,31.0,-145.0,1972-10-03,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,41.11,-145.74,2003-07-15,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,-13.31,-141.14,2003-04-03,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,24.73,-139.58,2008-05-15,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,25.69,-141.14,2010-10-18,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,27.0,-141.0,1972-10-08,Pacific Ocean,,,Neuston net,Very Low
0.82854,pieces/m3,29.018382,-139.8145,2015-07-29,Pacific Ocean,,,Manta net,Medium
1.578621,pieces/m3,36.79505,-133.1918,2015-09-07,Pacific Ocean,,,Manta net,High
0.0108,pieces/m3,42.68,-62.55,1991-08-15,Atlantic Ocean,,,Neuston net,Medium
3.0,pieces/m3,44.4522,-7.9605,2018-07-06,Atlantic Ocean,,,Intake seawater pump,High
0.055949,pieces/m3,57.710833,-2.099333,2014-05-27,Atlantic Ocean,North Sea,,Neuston net,Medium
0.023392,pieces/m3,58.447667,-6.080167,2014-01-17,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Medium
0.030332,pieces/m3,58.607833,-6.7675,2014-01-17,Atlantic Ocean,,,Neuston net,Medium
0.016996,pieces/m3,56.575667,-7.273,2018-01-11,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Medium
0.0,pieces/m3,40.78,-70.45,2001-10-15,Atlantic Ocean,,,Neuston net,Very Low
0.010408,pieces/m3,40.41,-70.64,1991-06-10,Atlantic Ocean,,,Neuston net,Medium
0.004,pieces/m3,41.96,-64.61,2007-09-03,Atlantic Ocean,,,Neuston net,Low
0.028076,pieces/m3,37.75,-66.67,1993-10-20,Atlantic Ocean,,,Neuston net,Medium
0.01454,pieces/m3,36.7,-60.33,2005-10-20,Atlantic Ocean,,,Neuston net,Medium
0.004112,pieces/m3,43.8,-63.19,1989-07-22,Atlantic Ocean,,,Neuston net,Low
0.062636,pieces/m3,31.54,-70.12,2001-04-08,Atlantic Ocean,,,Neuston net,Medium
0.016752,pieces/m3,35.51,-64.64,2007-05-27,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,40.76,-71.39,1998-08-09,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,24.85,-80.41,2008-02-17,Atlantic Ocean,,,Neuston net,Very Low
0.129728,pieces/m3,23.32,-74.9,1997-04-23,Atlantic Ocean,,,Neuston net,Medium
0.049676,pieces/m3,20.45,-59.44,1998-11-01,Atlantic Ocean,,,Neuston net,Medium
0.00216,pieces/m3,21.15,-73.97,2001-02-19,Atlantic Ocean,,,Neuston net,Low
0.0072,pieces/m3,27.77,-72.71,2005-02-17,Atlantic Ocean,,,Neuston net,Medium
0.115844,pieces/m3,27.76,-71.61,2005-02-18,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,25.18,-83.96,2008-02-02,Atlantic Ocean,Gulf of Mexico,,Neuston net,Very Low
0.02376,pieces/m3,23.88,-82.09,2001-03-20,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,14.48,-61.38,2001-12-03,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,12.48,-61.47,1989-12-10,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,29.2,-77.6,2001-04-05,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,27.729,-82.4987,2016-11-15,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very Low
2202.666667,pieces/m3,-0.665939,-48.105125,2018-03-17,Atlantic Ocean,,,Aluminum bucket,Very High
0.0,pieces/m3,16.63,-83.56,2004-04-16,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,17.0,-84.17,1998-04-18,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00216,pieces/m3,17.79,-85.87,2001-03-11,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.092,pieces/m3,42.7969,-128.3858,2009-08-20,Pacific Ocean,,,Manta net,Medium
0.53523,pieces/m3,42.635,3.448333,2014-08-28,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.220436,pieces/m3,19.73,-146.63,2012-07-02,Pacific Ocean,,,Neuston net,Medium
2.491377,pieces/m3,33.1201,-147.3596,2015-08-06,Pacific Ocean,,,Manta net,High
0.01948,pieces/m3,-26.47907,-105.36909,2015-11-02,Pacific Ocean,,,Neuston net,Medium
0.030919,pieces/m3,-26.6971,-28.091,2010-11-18,Atlantic Ocean,,,Neuston net,Medium
0.003084,pieces/m3,2.89,-137.24,2009-07-29,Pacific Ocean,,,Neuston net,Low
5.058694,pieces/m3,31.992393,-139.8385,2015-08-12,Pacific Ocean,,,Manta net,High
0.0,pieces/m3,37.333,-129.283,1972-05-03,Pacific Ocean,,,Neuston net,Very Low
0.953333,pieces/m3,41.849824,3.147244,2021-04-11,Atlantic Ocean,Mediterranean Sea,Balearic Sea,Manta net,Medium
0.0,pieces/m3,39.6,-71.12,2008-08-15,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,33.52,-60.64,2004-10-22,Atlantic Ocean,,,Neuston net,Very Low
0.034556,pieces/m3,42.34,-70.34,2001-08-13,Atlantic Ocean,Stellwagen Bank National Marine Sanctuary,,Neuston net,Medium
0.00216,pieces/m3,42.38,-70.4,2007-07-09,Atlantic Ocean,Stellwagen Bank National Marine Sanctuary,,Neuston net,Low
0.001,pieces/m3,50.2964,-5.2413,2016-10-14,Atlantic Ocean,Celtic Sea,,Grab sample,Low
0.0,pieces/m3,55.455667,-5.3945,2016-01-11,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Very Low
0.030236,pieces/m3,32.78,-64.11,2005-05-23,Atlantic Ocean,,,Neuston net,Medium
0.107992,pieces/m3,34.95,-65.7,1997-10-23,Atlantic Ocean,,,Neuston net,Medium
0.01152,pieces/m3,34.7,-61.98,1989-10-20,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,40.98,-70.62,1991-10-11,Atlantic Ocean,,,Neuston net,Very Low
0.043196,pieces/m3,28.43,-60.13,1997-10-29,Atlantic Ocean,,,Neuston net,Medium
0.082468,pieces/m3,23.2,-59.39,2001-10-28,Atlantic Ocean,,,Neuston net,Medium
0.035992,pieces/m3,22.93,-69.77,1990-04-16,Atlantic Ocean,,,Neuston net,Medium
0.0216,pieces/m3,26.68,-74.12,1992-02-18,Atlantic Ocean,,,Neuston net,Medium
0.22678,pieces/m3,30.33,-67.79,1992-05-06,Atlantic Ocean,,,Neuston net,Medium
0.123112,pieces/m3,32.97,-64.97,1995-06-01,Atlantic Ocean,,,Neuston net,Medium
3526.093089,pieces/m3,20.63028,-87.065838,2018-05-10,Atlantic Ocean,Caribbean Sea,,PVC cylinder,Medium
1000.0,pieces/m3,27.9528,-82.6416,2016-10-03,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very High
6346.96756,pieces/m3,20.751055,-105.37303,2018-06-09,Pacific Ocean,,,PVC cylinder,Medium
0.0,pieces/m3,30.0,-74.58,2008-04-03,Atlantic Ocean,,,Neuston net,Very Low
0.006172,pieces/m3,26.3,-78.37,1993-05-07,Atlantic Ocean,,,Neuston net,Medium
0.00864,pieces/m3,26.31,-79.6,1997-03-29,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,26.03,-79.58,1994-05-08,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,12.83,-64.41,2000-12-05,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.001964,pieces/m3,16.21,-62.18,2000-11-09,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,13.85,-61.07,1993-11-09,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.030493,pieces/m3,12.567333,-61.431333,2021-03-03,Atlantic Ocean,Caribbean Sea,,Manta net,Medium
0.039,pieces/m3,18.917,-39.8,2014-12-08,Atlantic Ocean,,,Grab sample,Medium
0.002,pieces/m3,14.8238,-18.112,2014-12-15,Atlantic Ocean,,,Grab sample,Low
0.092646,pieces/m3,-23.8868,-36.6933,2010-08-29,Atlantic Ocean,,,Neuston net,Medium
27.0,pieces/m3,2.0203,-27.967,2017-11-12,Atlantic Ocean,,,Intake seawater pump,Very High
0.0,pieces/m3,15.85,-75.72,1996-12-19,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
705.218618,pieces/m3,19.541887,-90.70652,2018-05-04,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,Medium
0.069347,pieces/m3,42.895333,6.235333,2015-08-04,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.0108,pieces/m3,18.97,-143.47,2006-07-19,Pacific Ocean,,,Neuston net,Medium
0.0,pieces/m3,31.54,-143.82,2009-10-19,Pacific Ocean,,,Neuston net,Very Low
9.861525,pieces/m3,36.697583,-145.066667,2015-08-07,Pacific Ocean,,,Manta net,High
0.25641,pieces/m3,37.509167,0.664333,2014-05-12,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.22866,pieces/m3,38.585167,0.588667,2021-04-02,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.0,pieces/m3,43.346,-124.3235,2015-05-05,Pacific Ocean,,,Grab sample,Very Low
0.896025,pieces/m3,43.978933,9.750217,2019-06-13,Atlantic Ocean,Mediterranean Sea,Ligurian Sea,Manta net,Medium
0.0024,pieces/m3,27.84,-140.77,2007-07-28,Pacific Ocean,,,Neuston net,Low
2.968761,pieces/m3,32.99864,-135.2855,2015-08-16,Pacific Ocean,,,Manta net,High
0.32,pieces/m3,34.0572,-141.4107,2009-08-15,Pacific Ocean,,,Manta net,Medium
0.059,pieces/m3,34.9838,-130.9448,2010-10-26,Pacific Ocean,,,Manta net,Medium
0.003128,pieces/m3,40.62,-68.73,2008-07-09,Atlantic Ocean,,,Neuston net,Low
0.030236,pieces/m3,44.24,-61.74,1997-07-13,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,45.42,-60.33,1998-07-23,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,42.9,-64.04,1990-08-17,Atlantic Ocean,,,Neuston net,Very Low
0.0016,pieces/m3,43.28,-67.73,1996-10-17,Atlantic Ocean,,,Neuston net,Low
0.014,pieces/m3,39.0854,-76.1694,2016-08-20,Atlantic Ocean,,,Grab sample,Medium
0.024308,pieces/m3,32.08,-65.2,1991-05-05,Atlantic Ocean,,,Neuston net,Medium
0.00648,pieces/m3,34.43,-65.63,2004-05-27,Atlantic Ocean,,,Neuston net,Medium
0.039284,pieces/m3,36.22,-65.38,1993-10-21,Atlantic Ocean,,,Neuston net,Medium
0.01296,pieces/m3,25.56,-57.13,2000-11-01,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,24.43,-58.99,2008-11-04,Atlantic Ocean,,,Neuston net,Very Low
0.0216,pieces/m3,23.17,-69.92,2001-02-20,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,29.42,-63.4,1994-10-23,Atlantic Ocean,,,Neuston net,Very Low
0.004,pieces/m3,32.9254,-117.2495,2014-04-25,Pacific Ocean,,,Grab sample,Low
2115.655853,pieces/m3,31.680124,-114.495158,2018-06-25,Pacific Ocean,Gulf of California,,PVC cylinder,Medium
0.003,pieces/m3,24.3617,-76.5283,2016-01-25,Atlantic Ocean,,,Grab sample,Low
0.01728,pieces/m3,25.57,-76.28,1998-04-02,Atlantic Ocean,,,Neuston net,Medium
0.0216,pieces/m3,25.55,-75.68,1995-05-14,Atlantic Ocean,,,Neuston net,Medium
0.0108,pieces/m3,25.38,-74.65,1992-04-30,Atlantic Ocean,,,Neuston net,Medium
0.027776,pieces/m3,23.47,-74.68,1998-02-20,Atlantic Ocean,,,Neuston net,Medium
0.0216,pieces/m3,23.4,-57.98,1997-11-03,Atlantic Ocean,,,Neuston net,Medium
0.00216,pieces/m3,15.38,-61.58,1997-12-07,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.004,pieces/m3,15.23,-56.21,2014-12-11,Atlantic Ocean,,,Grab sample,Low
0.001,pieces/m3,16.8167,-33.5667,2014-11-22,Atlantic Ocean,,,Grab sample,Low
0.003,pieces/m3,16.9997,-38.7717,2015-01-28,Atlantic Ocean,,,Grab sample,Low
1410.437236,pieces/m3,25.297939,-108.533008,2018-06-15,Pacific Ocean,Gulf of California,,PVC cylinder,Medium
3526.093089,pieces/m3,15.664929,-96.544661,2018-05-30,Pacific Ocean,,,PVC cylinder,Medium
0.005,pieces/m3,16.8785,-87.7236,2015-03-16,Atlantic Ocean,Caribbean Sea,,Grab sample,Medium
0.00288,pieces/m3,14.35,-70.1,2000-12-10,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.006644,pieces/m3,15.58,-72.87,2000-12-19,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,16.03,-71.08,1994-12-20,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,17.42,-65.3,1993-12-18,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,3.367,-105.3,1987-09-20,Pacific Ocean,,,Manta net,Very Low
0.001,pieces/m3,10.2993,-109.1989,2016-03-17,Pacific Ocean,,,Grab sample,Low
0.0,pieces/m3,19.8,-79.69,1999-12-23,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
1.34,pieces/m3,17.951639,-76.81875,2017-09-14,Atlantic Ocean,Caribbean Sea,,Manta net,High
0.01728,pieces/m3,18.17,-76.22,1995-02-25,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,16.89,-76.98,2000-12-22,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.167267,pieces/m3,37.014667,13.103,2020-11-25,Atlantic Ocean,Mediterranean Sea,Eastern Basin,Manta net,Medium
0.106402,pieces/m3,40.911233,5.839733,2018-05-08,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.16317,pieces/m3,40.242778,17.410833,2021-04-17,Atlantic Ocean,Mediterranean Sea,Ionian Sea,Manta net,Medium
0.236725,pieces/m3,42.781783,10.5648,2018-05-28,Atlantic Ocean,Mediterranean Sea,Tyrrhenian Sea,Manta net,Medium
112.0,pieces/m3,58.3569,10.1318,2018-06-21,Atlantic Ocean,Skagerrak Strait,,Intake seawater pump,Very High
0.0,pieces/m3,4.99,-144.4,2002-03-12,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,28.41,-140.21,2010-10-08,Pacific Ocean,,,Neuston net,Very Low
0.0024,pieces/m3,27.84,-140.77,2008-04-06,Pacific Ocean,,,Neuston net,Low
0.002176,pieces/m3,28.72,-140.03,2012-05-16,Pacific Ocean,,,Neuston net,Low
4.018993,pieces/m3,30.983658,-137.371,2015-08-07,Pacific Ocean,,,Manta net,High
18.630465,pieces/m3,30.0037,-140.737,2015-08-02,Pacific Ocean,,,Manta net,Very High
0.941444,pieces/m3,39.97385,-130.30875,2015-08-24,Pacific Ocean,,,Manta net,Medium
0.0,pieces/m3,60.505333,-1.769833,2014-01-12,Atlantic Ocean,,,Neuston net,Very Low
0.101715,pieces/m3,56.183333,-4.777667,2018-10-20,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Medium
0.0,pieces/m3,55.613,-4.986667,2021-09-16,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Very Low
0.143084,pieces/m3,-26.0422,-119.432,2011-04-18,Pacific Ocean,,,Neuston net,Medium
0.0,pieces/m3,0.75,-124.767,1987-11-28,Pacific Ocean,,,Manta net,Very Low
38.0,pieces/m3,40.1618,-68.3066,2018-05-21,Atlantic Ocean,,,Intake seawater pump,Very High
0.003928,pieces/m3,40.6,-67.99,1997-07-06,Atlantic Ocean,,,Neuston net,Low
0.0024,pieces/m3,42.31,-67.73,1999-08-08,Atlantic Ocean,,,Neuston net,Low
0.0,pieces/m3,43.08,-65.55,1996-07-24,Atlantic Ocean,,,Neuston net,Very Low
0.001964,pieces/m3,42.82,-70.32,1998-07-20,Atlantic Ocean,,,Neuston net,Low
0.003084,pieces/m3,39.28,-71.21,2008-06-13,Atlantic Ocean,,,Neuston net,Low
0.0,pieces/m3,41.47,-70.52,1993-08-07,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,42.19,-70.35,1998-06-29,Atlantic Ocean,Stellwagen Bank National Marine Sanctuary,,Neuston net,Very Low
0.0,pieces/m3,40.3,-70.13,1998-08-10,Atlantic Ocean,,,Neuston net,Very Low
0.00216,pieces/m3,25.31,-79.78,2001-02-14,Atlantic Ocean,,,Neuston net,Low
0.00316,pieces/m3,25.61,-79.94,2006-02-11,Atlantic Ocean,,,Neuston net,Low
0.00432,pieces/m3,20.93,-57.13,2002-11-03,Atlantic Ocean,,,Neuston net,Low
0.016084,pieces/m3,23.35,-64.9,2007-05-15,Atlantic Ocean,,,Neuston net,Medium
0.0054,pieces/m3,22.88,-70.49,2002-02-24,Atlantic Ocean,,,Neuston net,Medium
0.030236,pieces/m3,24.39,-83.0,2002-01-30,Atlantic Ocean,Gulf of Mexico,,Neuston net,Medium
0.00432,pieces/m3,24.01,-82.07,2008-05-01,Atlantic Ocean,,,Neuston net,Low
0.0,pieces/m3,24.9,-79.67,1992-01-03,Atlantic Ocean,,,Neuston net,Very Low
0.006,pieces/m3,23.379,-109.4305,2015-11-19,Pacific Ocean,Gulf of California,,Grab sample,Medium
0.0,pieces/m3,25.85,-78.18,1993-02-10,Atlantic Ocean,,,Neuston net,Very Low
2000.0,pieces/m3,27.897,-82.4382,2016-11-07,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very High
1000.0,pieces/m3,27.5737,-82.6868,2017-07-24,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very High
0.0,pieces/m3,17.15,-80.35,2000-12-22,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,16.74,-83.72,1987-12-27,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,11.88,-62.97,1999-12-12,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,16.75,-62.09,2007-04-27,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,16.6,-66.1,1989-12-16,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.006,pieces/m3,18.1251,-46.2131,2014-12-05,Atlantic Ocean,,,Grab sample,Medium
1064.0,pieces/m3,0.334317,-47.737967,2018-10-18,Atlantic Ocean,,,Aluminum bucket,Very High
0.0,pieces/m3,7.886702,-19.637425,2015-11-16,Atlantic Ocean,,,Intake seawater pump,Very Low
0.0,pieces/m3,16.3,-77.4,1998-12-20,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,17.28,-82.03,1996-02-27,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.009392,pieces/m3,15.77,-74.08,1995-12-24,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,15.8,-68.76,2007-12-02,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.021625,pieces/m3,53.545,-145.986333,2019-03-01,Pacific Ocean,,,Neuston net,Medium
0.420667,pieces/m3,42.377821,3.158952,2021-04-02,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.413022,pieces/m3,44.230539,9.106589,2019-04-02,Atlantic Ocean,Mediterranean Sea,Ligurian Sea,Manta net,Medium
0.0,pieces/m3,19.51,-144.23,2005-02-28,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,23.35,-144.31,2008-10-16,Pacific Ocean,,,Neuston net,Very Low
0.041396,pieces/m3,24.59,-143.47,2011-02-21,Pacific Ocean,,,Neuston net,Medium
0.305316,pieces/m3,26.6,-142.77,2012-10-19,Pacific Ocean,,,Neuston net,Medium
3.481081,pieces/m3,27.8666,-131.2242,2015-09-17,Pacific Ocean,,,Manta net,High
0.311213,pieces/m3,26.9158,-130.22555,2015-09-18,Pacific Ocean,,,Manta net,Medium
1.468767,pieces/m3,30.44545,-133.93085,2015-09-13,Pacific Ocean,,,Manta net,High
5.481173,pieces/m3,33.51,-140.06,2019-07-21,Pacific Ocean,,,Manta net,High
2.372,pieces/m3,40.910469,0.833376,2021-02-18,Atlantic Ocean,Mediterranean Sea,Balearic Sea,Manta net,High
0.110457,pieces/m3,40.9597,11.9157,2014-10-07,Atlantic Ocean,Mediterranean Sea,Tyrrhenian Sea,Manta net,Medium
0.0,pieces/m3,41.09,-64.38,2001-07-25,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,40.18,-64.7,2005-07-12,Atlantic Ocean,,,Neuston net,Very Low
3.5,pieces/m3,44.887103,-6.299021,2015-11-03,Atlantic Ocean,Bay of Biscay,,Intake seawater pump,High
0.0,pieces/m3,58.260667,-3.151333,2015-01-18,Atlantic Ocean,North Sea,,Neuston net,Very Low
0.014075,pieces/m3,55.680333,-5.050717,2017-11-04,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Medium
0.03579,pieces/m3,-27.00661,-101.59784,2015-10-25,Pacific Ocean,,,Neuston net,Medium
0.073436,pieces/m3,27.45,-71.98,1999-04-12,Atlantic Ocean,,,Neuston net,Medium
0.051,pieces/m3,38.8678,-76.485,2015-10-10,Atlantic Ocean,,,Grab sample,Medium
0.0,pieces/m3,35.6,-64.67,1995-05-27,Atlantic Ocean,,,Neuston net,Very Low
0.00432,pieces/m3,42.17,-67.39,1992-08-19,Atlantic Ocean,,,Neuston net,Low
0.007828,pieces/m3,26.17,-58.6,2007-10-22,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,22.12,-65.82,2001-05-16,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,20.98,-68.28,1991-12-19,Atlantic Ocean,,,Neuston net,Very Low
0.00648,pieces/m3,21.92,-73.48,1994-02-22,Atlantic Ocean,,,Neuston net,Medium
0.030236,pieces/m3,24.65,-70.25,1990-04-29,Atlantic Ocean,,,Neuston net,Medium
0.038212,pieces/m3,24.55,-68.2,1999-02-21,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,21.47,-83.92,1999-01-01,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.058316,pieces/m3,29.4,-61.43,2002-05-16,Atlantic Ocean,,,Neuston net,Medium
3526.093089,pieces/m3,22.894645,-109.89479,2018-07-17,Pacific Ocean,Gulf of California,,PVC cylinder,Medium
0.0,pieces/m3,30.0,-76.9,1997-02-15,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,27.8589,-82.4686,2016-06-14,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very Low
0.0,pieces/m3,18.42,-64.35,2005-05-09,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00216,pieces/m3,16.66,-64.37,1989-12-03,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,16.87,-60.33,2004-11-03,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,12.83,-61.32,1996-12-11,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.025,pieces/m3,18.7815,-27.416,2014-11-30,Atlantic Ocean,,,Grab sample,Medium
0.0,pieces/m3,21.41,-108.34,2002-11-11,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,2.3,-105.267,2006-10-25,Pacific Ocean,,,Manta net,Very Low
760.0,pieces/m3,-0.938711,-44.553281,2018-10-16,Atlantic Ocean,,,Aluminum bucket,Very High
0.0162,pieces/m3,19.59,-79.14,2001-03-09,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,17.85,-77.68,1992-03-06,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00864,pieces/m3,16.98,-80.38,1992-03-09,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,10.88,-63.47,1999-12-13,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.339478,pieces/m3,43.019833,6.207833,2015-10-29,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.0,pieces/m3,-14.61,-146.42,2002-02-20,Pacific Ocean,,,Neuston net,Very Low
10.896829,pieces/m3,24.622567,-144.86,2019-11-29,Pacific Ocean,,,Manta net,Very High
0.892728,pieces/m3,24.37,-147.78,2008-12-31,Pacific Ocean,,,Neuston net,Medium
2.881826,pieces/m3,27.467767,-144.993,2019-11-29,Pacific Ocean,,,Manta net,High
1.801,pieces/m3,37.7359,-139.7674,2009-08-17,Pacific Ocean,,,Manta net,High
2.611356,pieces/m3,40.68,-128.9,2007-07-07,Pacific Ocean,,,Neuston net,High
0.54251,pieces/m3,38.918333,3.78,2011-09-06,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.783875,pieces/m3,40.761167,17.783333,2013-05-17,Atlantic Ocean,Mediterranean Sea,Adriatic Sea,Neuston net,Medium
0.0,pieces/m3,49.6,-127.57,2002-07-03,Pacific Ocean,,,Neuston net,Very Low
0.439924,pieces/m3,44.310153,9.150061,2018-09-06,Atlantic Ocean,Mediterranean Sea,Ligurian Sea,Manta net,Medium
0.009,pieces/m3,56.0086,-3.3936,2014-03-31,Atlantic Ocean,North Sea,,Grab sample,Medium
